dataset,date_ym,n,n_id,n_id_distinct,archived_on
mhs003accommstatus,1933-07,50,50,10,2024-07-09
mhs003accommstatus,1933-08,40,40,10,2024-07-09
mhs003accommstatus,1933-09,15,15,10,2024-07-09
mhs003accommstatus,1933-10,50,50,10,2024-07-09
mhs003accommstatus,1933-11,40,40,10,2024-07-09
mhs003accommstatus,1933-12,10,10,10,2024-07-09
mhs003accommstatus,1934-01,55,55,10,2024-07-09
mhs003accommstatus,1934-02,25,25,10,2024-07-09
mhs003accommstatus,1934-03,45,45,10,2024-07-09
mhs003accommstatus,1934-04,15,15,10,2024-07-09
mhs003accommstatus,1934-05,25,25,10,2024-07-09
mhs003accommstatus,1934-07,10,10,10,2024-07-09
mhs003accommstatus,1934-08,10,10,10,2024-07-09
mhs003accommstatus,1934-09,10,10,10,2024-07-09
mhs003accommstatus,1934-10,15,15,10,2024-07-09
mhs003accommstatus,1934-11,10,10,10,2024-07-09
mhs003accommstatus,1934-12,10,10,10,2024-07-09
mhs003accommstatus,1935-01,10,10,10,2024-07-09
mhs003accommstatus,1935-02,10,10,10,2024-07-09
mhs003accommstatus,1935-03,10,10,10,2024-07-09
mhs003accommstatus,1935-04,20,20,10,2024-07-09
mhs003accommstatus,1935-05,20,20,10,2024-07-09
mhs003accommstatus,1935-06,25,25,10,2024-07-09
mhs003accommstatus,1935-07,30,30,10,2024-07-09
mhs003accommstatus,1935-08,35,35,10,2024-07-09
mhs003accommstatus,1935-09,30,30,10,2024-07-09
mhs003accommstatus,1935-10,20,20,10,2024-07-09
mhs003accommstatus,1935-12,20,20,10,2024-07-09
mhs003accommstatus,1936-02,25,25,10,2024-07-09
mhs003accommstatus,1936-03,20,20,10,2024-07-09
mhs003accommstatus,1936-04,25,25,10,2024-07-09
mhs003accommstatus,1936-05,20,20,10,2024-07-09
mhs003accommstatus,1936-06,20,20,10,2024-07-09
mhs003accommstatus,1936-07,85,85,10,2024-07-09
mhs003accommstatus,1936-08,30,30,10,2024-07-09
mhs003accommstatus,1936-09,25,25,10,2024-07-09
mhs003accommstatus,1936-10,35,35,10,2024-07-09
mhs003accommstatus,1936-11,60,60,10,2024-07-09
mhs003accommstatus,1936-12,10,10,10,2024-07-09
mhs003accommstatus,1937-01,60,60,10,2024-07-09
mhs003accommstatus,1937-02,115,115,10,2024-07-09
mhs003accommstatus,1937-03,20,20,10,2024-07-09
mhs003accommstatus,1937-04,40,40,10,2024-07-09
mhs003accommstatus,1937-05,15,15,10,2024-07-09
mhs003accommstatus,1937-06,30,30,10,2024-07-09
mhs003accommstatus,1937-07,55,55,10,2024-07-09
mhs003accommstatus,1937-08,55,55,10,2024-07-09
mhs003accommstatus,1937-09,10,10,10,2024-07-09
mhs003accommstatus,1937-10,45,45,10,2024-07-09
mhs003accommstatus,1937-11,60,60,10,2024-07-09
mhs003accommstatus,1937-12,35,35,10,2024-07-09
mhs003accommstatus,1938-01,30,30,10,2024-07-09
mhs003accommstatus,1938-02,65,65,10,2024-07-09
mhs003accommstatus,1938-03,30,30,10,2024-07-09
mhs003accommstatus,1938-04,40,40,10,2024-07-09
mhs003accommstatus,1938-05,50,50,10,2024-07-09
mhs003accommstatus,1938-06,85,85,10,2024-07-09
mhs003accommstatus,1938-07,50,50,10,2024-07-09
mhs003accommstatus,1938-08,40,40,10,2024-07-09
mhs003accommstatus,1938-09,10,10,10,2024-07-09
mhs003accommstatus,1938-10,15,15,10,2024-07-09
mhs003accommstatus,1938-11,10,10,10,2024-07-09
mhs003accommstatus,1938-12,10,10,10,2024-07-09
mhs003accommstatus,1939-01,20,20,10,2024-07-09
mhs003accommstatus,1939-02,40,40,10,2024-07-09
mhs003accommstatus,1939-03,45,45,10,2024-07-09
mhs003accommstatus,1939-04,25,25,10,2024-07-09
mhs003accommstatus,1939-05,55,55,10,2024-07-09
mhs003accommstatus,1939-06,45,45,10,2024-07-09
mhs003accommstatus,1939-07,55,55,10,2024-07-09
mhs003accommstatus,1939-08,30,30,10,2024-07-09
mhs003accommstatus,1939-09,15,15,10,2024-07-09
mhs003accommstatus,1939-10,30,30,10,2024-07-09
mhs003accommstatus,1939-11,40,40,10,2024-07-09
mhs003accommstatus,1939-12,60,60,10,2024-07-09
mhs003accommstatus,1940-01,20,20,10,2024-07-09
mhs003accommstatus,1940-02,35,35,10,2024-07-09
mhs003accommstatus,1940-03,55,55,10,2024-07-09
mhs003accommstatus,1940-04,20,20,10,2024-07-09
mhs003accommstatus,1940-05,70,70,10,2024-07-09
mhs003accommstatus,1940-06,20,20,10,2024-07-09
mhs003accommstatus,1940-07,25,25,10,2024-07-09
mhs003accommstatus,1940-08,80,80,10,2024-07-09
mhs003accommstatus,1940-09,75,75,10,2024-07-09
mhs003accommstatus,1940-10,25,25,10,2024-07-09
mhs003accommstatus,1940-11,50,50,10,2024-07-09
mhs003accommstatus,1940-12,50,50,10,2024-07-09
mhs003accommstatus,1941-01,120,120,10,2024-07-09
mhs003accommstatus,1941-02,20,20,10,2024-07-09
mhs003accommstatus,1941-03,60,60,10,2024-07-09
mhs003accommstatus,1941-04,20,20,10,2024-07-09
mhs003accommstatus,1941-05,25,25,10,2024-07-09
mhs003accommstatus,1941-06,15,15,10,2024-07-09
mhs003accommstatus,1941-07,60,60,10,2024-07-09
